User_ID,Segment,LTV,Satisfaction_Score,Device
234,Pro,853.9120402026764,9.356480636267998,Desktop
235,Enterprise,2054.2381689356002,8.069651454061344,Desktop
236,Basic,150.33018972719208,6.047931362234632,Desktop
237,Enterprise,1748.6939155616992,7.034538441922645,Desktop
238,Basic,282.14297415654244,6.578515283855558,Desktop
239,Free,213.486472639357,6.435316511649697,Desktop
240,Free,25.83064260675245,8.968334337835168,Desktop
241,Basic,27.10416837253274,5.442385306104741,Desktop
242,Free,588.8460209788519,9.91317128360156,Desktop
243,Basic,306.17913977190955,8.742344535276935,Tablet
244,Basic,128.42878401807567,9.136292505905548,Desktop
245,Free,475.9204929287192,6.805590731962113,Desktop
246,Basic,145.75008823830734,7.275088921381336,Desktop
247,Basic,430.9388627103656,5.350272278212932,Desktop
248,Free,222.5257667094912,6.713006389399796,Mobile
249,Free,867.3651739398308,8.240482271464726,Desktop
250,Free,859.3367431283085,9.444094592672094,Mobile
251,Free,324.42200837088956,5.839264774796322,Desktop
252,Pro,216.0219394899083,6.951741094522101,Desktop
253,Free,225.14740243649118,7.273051169651216,Mobile
254,Basic,819.2133421825596,5.4063161967112725,Desktop
255,Free,198.88203081482578,8.3870238626376,Desktop
256,Free,117.26618780401753,6.414014502386086,Desktop
257,Pro,44.245330864340744,7.206914473234464,Mobile
258,Basic,314.3291311554214,6.822075942132184,Desktop
259,Free,329.01754323242324,6.3159922414204885,Mobile
260,Free,919.1385465563266,7.489432521779168,Desktop
261,Free,125.02534699439354,7.176585632147966,Mobile
262,Free,239.81795446533664,6.942213176582001,Desktop
263,Basic,826.1876831831261,6.407307567479486,Mobile
264,Free,867.5674960755782,7.979287006174433,Desktop
265,Free,242.75040713585489,9.980425902738428,Mobile
266,Free,307.28263731820925,7.709830849258691,Desktop
267,Pro,180.69006287531843,8.994177322366694,Desktop
268,Enterprise,1348.2205126989522,5.414667112269806,Desktop
269,Free,63.14669130403347,7.736642158940654,Desktop
270,Basic,1357.1555523709792,5.8539475215434,Desktop
271,Free,575.7952669500004,5.284612608702147,Mobile
272,Free,379.18659851665666,6.390942888811446,Tablet
273,Basic,16.602135752814146,9.287849001620359,Desktop
274,Pro,322.7466325735994,8.925023743004468,Mobile
275,Enterprise,261.91161814533484,7.8645070830816,Desktop
276,Basic,87.90270372663538,5.200949160165104,Desktop
277,Free,534.152519457652,7.205579022918095,Mobile
278,Basic,1772.838368881519,7.952550013352603,Mobile
279,Free,412.98376851761174,7.763304344367897,Tablet
280,Basic,627.2003882624176,4.734309624778882,Desktop
281,Free,35.452949668158546,6.164523227970192,Mobile
282,Basic,270.3564113715076,7.403883353776925,Desktop
283,Free,61.85191239833109,8.304436364275785,Desktop
284,Free,474.40158415414646,4.20580826835008,Desktop
285,Pro,1394.2140179522912,7.256814036780212,Tablet
286,Free,542.0260016915132,7.714573154818429,Mobile
287,Basic,39.95634256706158,8.77441798277432,Mobile
288,Free,218.99379219915144,8.539286376356156,Desktop
289,Free,399.9914802101498,8.373856978213208,Desktop
290,Free,258.0931131894337,6.3000892399470985,Desktop
291,Free,896.8126358031534,4.637996794315039,Desktop
292,Pro,842.8113401910903,6.910420864407898,Desktop
293,Free,473.15725948509913,9.00244773781284,Mobile
294,Enterprise,233.7696901076391,9.590181791286646,Desktop
295,Basic,147.41133548511468,8.565823653446678,Desktop
296,Free,55.9544650176805,8.144011234202601,Desktop
297,Basic,219.1731722567041,8.069459472578949,Desktop
298,Basic,266.5121993928499,6.665821879858829,Desktop
299,Basic,563.2326925124914,7.30490955966957,Mobile
300,Free,536.7059868281257,10.0,Mobile
301,Free,36.34348938996557,6.086162991312186,Mobile
302,Pro,251.47776669135357,9.922168186064777,Desktop
303,Pro,100.3113227188961,7.016957768261912,Desktop
304,Pro,85.28308464195052,9.488148163642618,Desktop
305,Free,878.1058708598181,5.389777485753693,Mobile
306,Basic,21.40950231550728,8.378856301746973,Mobile
307,Free,271.65966613329323,6.3948447960785675,Desktop
308,Free,92.08382334480892,5.377099212113719,Desktop
309,Free,1057.3487596197597,7.827801063616419,Desktop
310,Basic,407.138482603557,9.014207682893954,Mobile
311,Free,131.57970390004058,6.232587842109755,Mobile
312,Free,349.0067883069041,5.251476059312398,Desktop
313,Pro,657.4267822364975,7.362232853497567,Desktop
314,Free,1586.4496757970012,7.368847006834228,Desktop
315,Free,124.51666157664187,8.322479441331748,Desktop
316,Free,1086.5762977530828,8.924391857046732,Desktop
317,Pro,1361.3594879810319,7.410877228091259,Desktop
318,Basic,1240.9787685418448,10.0,Mobile
319,Free,504.49689726700785,7.836352116802938,Mobile
320,Pro,496.88383651876575,6.980360240989651,Desktop
321,Pro,258.09552362416633,5.082648961345758,Mobile
322,Free,697.9660926578272,7.106010719525749,Desktop
323,Basic,378.88980596113254,6.995419581883295,Desktop
324,Basic,565.7300669910428,8.940457194422205,Desktop
325,Basic,279.70856970137055,8.193725436100282,Desktop
326,Free,657.445597910318,5.730946317551075,Desktop
327,Pro,869.9769781963522,7.7583815796165565,Desktop
328,Basic,79.16752741484376,8.50729675759358,Desktop
329,Free,894.6703451395797,9.79204703908175,Tablet
330,Free,388.58681584589766,8.83125595112109,Desktop
331,Free,931.0885282174669,8.641269981467216,Desktop
332,Free,282.2026125488418,7.590128991922746,Desktop
333,Basic,238.24469651369424,8.082468008135175,Mobile
334,Free,1232.9093890356794,9.374257351059239,Desktop
335,Free,144.62115619560123,5.500833903780525,Mobile
336,Basic,929.6306291709906,6.975841009174566,Desktop
337,Free,330.84419174982185,6.341146876865639,Desktop
338,Enterprise,360.8715291089026,8.068729678089186,Desktop
339,Free,184.42312989449155,9.345333263476181,Desktop
340,Free,425.5350505635326,6.60453856991839,Desktop
341,Free,196.67776021999342,3.9145434487958433,Desktop
342,Free,20.030628561363372,6.881668882463295,Desktop
343,Free,158.72615752575572,8.87021059802611,Desktop
344,Basic,3.1997382229143656,8.30644485442482,Desktop
345,Enterprise,1916.485480076762,8.142279371715864,Tablet
346,Free,1686.9936262375718,7.0800100471882805,Desktop
347,Basic,251.39177196934486,5.58145389567032,Mobile
348,Basic,651.6587890408427,8.272941482436702,Mobile
349,Pro,212.17574292857034,6.2485772849480625,Desktop
350,Free,555.990360274469,10.0,Desktop
351,Free,818.4817523676712,8.355760812531773,Desktop
352,Free,1466.437376242599,6.629027546169073,Mobile
353,Basic,255.58973972415765,6.582922128917057,Mobile
354,Pro,764.6160312407585,7.3605836900796175,Mobile
355,Free,154.57438820776304,7.1407471169673755,Mobile
356,Free,2319.4826196147937,9.175250663294932,Mobile
357,Pro,13.053725868436596,7.77962425461607,Desktop
358,Pro,462.57594625197277,6.402552391637208,Desktop
359,Enterprise,538.6788604024059,10.0,Mobile
360,Basic,582.4490590486503,7.573962497280334,Desktop
361,Free,64.13694948500309,8.653259513953346,Desktop
362,Basic,1394.6012527945163,6.587660238832861,Mobile
363,Basic,99.94750205818286,8.044673441616785,Desktop
364,Free,487.42810127701887,7.966664986714793,Mobile
365,Basic,125.94906445104131,4.66552606185577,Mobile
366,Basic,183.51880931945868,10.0,Desktop
367,Free,395.3342975723864,9.43596669138382,Mobile
368,Basic,269.9499559696459,6.904207025781019,Desktop
369,Basic,87.3109979039669,5.846595389316217,Desktop
370,Enterprise,93.7292053855441,8.021342420705327,Desktop
371,Free,270.76681955641766,7.6300465491215945,Desktop
372,Free,707.9295169368647,8.033503422844845,Desktop
373,Basic,1141.2179631090614,7.7873660942911345,Desktop
374,Free,43.9391466498047,8.25936148395889,Desktop
375,Basic,249.6988423583337,9.67095854908771,Desktop
376,Basic,52.81670073437333,8.352154807692969,Mobile
377,Free,8.365838868808263,5.925516751635088,Mobile
378,Basic,541.9387148993197,9.543844279068677,Desktop
379,Basic,461.2165814772763,9.96092184523243,Desktop
380,Free,88.97702242621857,10.0,Desktop
381,Pro,133.16439793397282,5.814758950140603,Desktop
382,Pro,11.996652324404327,7.864323019725412,Mobile
383,Basic,900.7449453855672,4.376851945216519,Mobile
384,Basic,1838.2896273127105,8.329723734568814,Desktop
385,Free,72.77858481349543,6.677699552749841,Desktop
386,Pro,131.64123188918737,10.0,Desktop
387,Basic,1014.0303165636086,6.338077544972127,Mobile
388,Basic,1304.9887246049577,4.966225443049107,Desktop
389,Pro,272.04246914178964,6.793104388946221,Tablet
390,Free,25.974371557295004,4.536768343174294,Mobile
391,Pro,20.094344265427083,8.626649181760966,Desktop
392,Free,426.5991271765617,4.402375430615519,Desktop
393,Free,249.52685018443054,7.542686371774738,Mobile
394,Free,14.53546083980355,4.383282270215705,Desktop
395,Enterprise,437.6372488848828,7.019553293195037,Desktop
396,Pro,5.683447831209117,9.965067233706801,Desktop
397,Basic,774.1054610960923,8.040971837153693,Mobile
398,Basic,182.95358843611612,6.204759592552599,Mobile
399,Basic,20.545391887733707,7.453194766591374,Mobile
400,Pro,443.79360028573404,7.52702530806667,Mobile
401,Free,253.48687125828056,8.208945518765109,Mobile
402,Free,1821.0058226649917,5.44971245507876,Mobile
403,Free,392.8491138909639,8.388850910770996,Desktop
404,Basic,160.95679171834024,3.443412552595837,Desktop
405,Basic,617.9706380335598,6.5551731714542845,Mobile
406,Free,158.3783377143509,6.767589236322683,Mobile
407,Free,1172.97229487358,8.449990239106858,Mobile
408,Pro,234.7794404863573,7.533946279015304,Desktop
409,Free,399.1078280730405,5.39165541921557,Mobile
410,Basic,25.948371804906174,6.022510311274477,Mobile
411,Enterprise,277.6685604582263,7.798020014321111,Desktop
412,Free,892.9787854022801,7.381398987203165,Desktop
413,Free,819.0442374357614,6.63131383554638,Desktop
414,Basic,127.0066785346775,6.778749315732031,Desktop
415,Pro,128.1427847696821,8.544251995738934,Desktop
416,Basic,849.9694460871767,6.723461140696178,Desktop
417,Enterprise,1332.4840065913936,7.36786313395639,Desktop
418,Free,50.109611431876715,10.0,Mobile
419,Basic,298.9718117891115,5.364476044674115,Mobile
420,Basic,205.83285530942834,4.722235902638012,Mobile
421,Pro,1022.7653561256953,8.67538449719791,Desktop
422,Free,43.61019833273402,6.482035408058845,Desktop
423,Pro,118.57429694568054,7.022643708386069,Mobile
424,Basic,698.1083881060721,6.328265432803329,Desktop
425,Free,26.328084487687505,7.110299788848732,Tablet
426,Free,339.1641430948137,9.897807168144512,Mobile
427,Pro,291.79407671138495,8.70319268792718,Desktop
428,Free,203.53408039696876,8.793335267830466,Tablet
429,Free,250.91007693553885,5.375659416311032,Desktop
430,Free,377.44809074023226,5.773269395170696,Desktop
431,Pro,87.99126053415917,3.2413820107718596,Mobile
432,Basic,424.3112266340943,6.285928768375869,Desktop
433,Basic,818.487627548699,8.935054779578488,Mobile
434,Free,713.89356067275,8.275419773622556,Desktop
435,Basic,83.55880520494449,7.167730105571814,Desktop
436,Basic,80.8181711588561,7.46654957442292,Desktop
437,Pro,156.10650034924265,6.466671686136891,Mobile
438,Pro,223.98388703682798,7.807138323602676,Desktop
439,Free,262.509251776947,8.648817419220922,Desktop
440,Basic,569.2442665775757,5.07616981888429,Mobile
441,Free,29.17508476068961,7.949471531756022,Desktop
442,Basic,17.64403427101483,8.898652306432002,Mobile
443,Free,248.71665370648694,6.877349566554946,Desktop
444,Free,597.2814287665406,8.551050918180875,Mobile
445,Free,107.48560735327194,10.0,Mobile
446,Basic,512.9195595190131,7.343485810519662,Desktop
447,Free,150.43643686111642,8.089960575007986,Desktop
448,Basic,1086.1562282352138,6.392914374507913,Mobile
449,Free,1130.1937549945612,7.771876743903076,Desktop
450,Free,176.4035057938895,8.190407437473455,Tablet
451,Basic,130.6783262156281,7.792263510405207,Desktop
452,Free,264.9226550765014,5.970457020436715,Desktop
453,Free,137.56827230918526,7.809542656988176,Desktop
454,Basic,557.956304908971,9.693293908076456,Tablet
455,Free,874.5358995806877,8.172953646771791,Desktop
456,Free,559.0384468442902,8.942980783607762,Mobile
457,Free,869.6322232632999,7.144482044981059,Mobile
458,Pro,252.91254217093473,8.624850359135566,Desktop
459,Basic,84.98920631877976,7.918901757324789,Desktop
460,Basic,669.6117845359463,6.073633905469152,Mobile
461,Basic,223.51439594779686,7.977781507198312,Desktop
462,Free,556.2605221006178,6.012455004839534,Mobile
463,Free,157.79662321674778,6.550679587672812,Desktop
464,Basic,42.35953125196913,7.783992460938562,Desktop
465,Free,2451.9091152837705,7.945866410070186,Mobile
466,Free,84.92078318230081,5.716151302384306,Desktop
467,Free,2229.280822509389,9.080978656774315,Desktop
468,Free,1892.2533585537517,8.35800941745071,Desktop
469,Enterprise,789.4982545309381,6.442907346583674,Desktop
470,Free,538.5569647955132,5.193622805326237,Desktop
471,Basic,431.1464212746629,7.282643131377853,Mobile
472,Free,1005.3367838174587,6.83108442920826,Desktop
473,Enterprise,170.85060709710604,7.669710685579534,Desktop
474,Free,315.25637222570447,6.95532500826665,Mobile
475,Free,482.98998483812755,4.488814708882485,Desktop
476,Basic,264.82626810245046,6.917479592548262,Desktop
477,Basic,278.8594414279805,7.04157133339753,Mobile
478,Free,200.45126687582965,8.450491537161088,Mobile
479,Free,415.32243333679713,6.452700488083425,Desktop
480,Free,950.4787628013319,10.0,Mobile
481,Free,112.52792555119295,4.632539174022364,Desktop
482,Free,1362.3416747176257,9.466751246703936,Mobile
483,Free,584.12212568912,7.163521543682843,Desktop
484,Free,866.5751567050783,8.789377308515334,Desktop
485,Free,406.1801483558453,7.6197022260880996,Desktop
486,Basic,755.9666651918515,9.209333304038203,Desktop
487,Enterprise,8.16652925167032,6.918957053170783,Desktop
488,Basic,852.9205127799828,5.852069362233282,Tablet
489,Free,20.483324931462434,9.630756430906594,Desktop
490,Free,1103.2438677425305,7.3297790311767885,Desktop
491,Enterprise,2411.8339752657153,7.832337710436316,Desktop
492,Free,174.11780077289924,9.352127871067193,Desktop
493,Free,118.0628253236455,5.952067136858348,Mobile
494,Basic,724.8585953335793,8.393236346458886,Desktop
495,Basic,145.86267837357858,6.6151578653056635,Desktop
496,Basic,1003.3275014712985,7.301745966533442,Desktop
497,Free,54.26197488699128,7.608418448076433,Mobile
498,Free,67.31182095832186,5.249667207829596,Desktop
499,Enterprise,1935.2379593401783,6.331744435769348,Desktop
500,Free,560.1819212974186,9.526609338619709,Desktop
501,Basic,938.2902669376879,8.829286782877194,Desktop
502,Basic,196.02478314211717,7.406040634009147,Desktop
503,Basic,564.2529664908359,7.864685187769339,Mobile
504,Free,450.9989653028421,7.058636241545313,Mobile
505,Free,462.09860306817893,9.534875078741972,Mobile
506,Basic,573.6898503200989,7.199471133308754,Desktop
507,Pro,428.25579030609094,7.847763138202272,Desktop
508,Pro,280.2376517463886,9.219045216213097,Desktop
509,Free,161.42855828953256,6.33394277273114,Tablet
510,Free,731.7633943115004,9.83818377674534,Desktop
511,Pro,128.2677220495336,5.204307885384935,Mobile
512,Basic,589.4032514100096,9.944463196669197,Desktop
513,Pro,132.85124981182682,6.940986624072038,Desktop
514,Free,490.85504702509564,7.135951878262078,Desktop
515,Basic,687.3375971781753,4.6649847432255855,Desktop
516,Basic,123.40692840005445,6.817807923933461,Mobile
517,Basic,30.907543652254077,5.940290203459673,Tablet
518,Free,70.19096948831864,6.588530481939791,Desktop
519,Free,465.69833621608296,7.294033551316681,Desktop
520,Basic,946.7180766855441,8.936687421709358,Mobile
521,Free,23.020304978826278,7.811405027100939,Mobile
522,Free,662.4138874764507,7.961514980101671,Desktop
